172.20.0.1 - - [23/Feb/2026:23:51:49 +0530] "GET /admin/accounts/admin/add/ HTTP/1.1" 200 15716 "http://localhost:8000/admin/accounts/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:49 +0530] "GET /static/admin/css/forms.3b181cba6653.css HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:49 +0530] "GET /static/admin/js/admin/DateTimeShortcuts.9f6e209cebca.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:49 +0530] "GET /static/admin/js/calendar.f8a5d055eb33.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:49 +0530] "GET /static/admin/img/icon-viewlink.41eb31f7826e.svg HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:49 +0530] "GET /static/admin/js/prepopulate_init.6cac7f3105b8.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:49 +0530] "GET /static/admin/css/widgets.0a3765e806b3.css HTTP/1.1" 200 0 "http://localhost:8000/static/admin/css/forms.3b181cba6653.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:49 +0530] "GET /static/admin/js/change_form.9d8ca4f96b75.js HTTP/1.1" 200 0 "http://localhost:8000/admin/accounts/admin/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:49 +0530] "GET /admin/jsi18n/ HTTP/1.1" 200 3343 "http://localhost:8000/admin/accounts/admin/add/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:49 +0530] "GET /static/admin/img/icon-calendar.ac7aea671bea.svg HTTP/1.1" 200 0 "http://localhost:8000/static/admin/css/widgets.0a3765e806b3.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
172.20.0.1 - - [23/Feb/2026:23:51:49 +0530] "GET /static/admin/img/icon-clock.e1d4dfac3f2b.svg HTTP/1.1" 200 0 "http://localhost:8000/static/admin/css/widgets.0a3765e806b3.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
127.0.0.1 - - [23/Feb/2026:23:51:55 +0530] "GET /api/health/ HTTP/1.1" 200 99 "-" "curl/8.14.1"
